latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-2.84,129.652,316,1.1,1,2019-08-25,01:40,T,26,6.0NRT,296.3,7.8,D
6.075,125.103,331.2,2.9,1.6,2019-08-25,01:40,T,84,6.0NRT,291.6,106.5,D
-2.872,128.894,316.7,1.1,1.1,2019-08-25,01:40,T,62,6.0NRT,300.7,6.8,D
-8.683,126.035,318.4,1.4,1.2,2019-08-25,01:45,T,57,6.0NRT,304.7,11.5,D
-8.23,124.079,312.9,2,1.4,2019-08-25,01:45,T,56,6.0NRT,301.9,25.3,D
-8.736,125.815,321.3,1.5,1.2,2019-08-25,01:45,T,59,6.0NRT,305.6,16.7,D
-8.739,125.809,319.3,1.5,1.2,2019-08-25,01:45,T,53,6.0NRT,304.3,14.9,D
-8.26,130.862,322.1,1,1,2019-08-25,01:45,T,57,6.0NRT,304.5,9.2,D
-8.262,128.148,319.6,1.1,1,2019-08-25,01:45,T,36,6.0NRT,304.5,10.6,D
28.44,112.467,318.7,1,1,2019-08-25,03:10,T,41,6.0NRT,299.7,7,D
28.326,114.842,322.4,1,1,2019-08-25,03:10,T,45,6.0NRT,300.1,10.9,D
28.615,114.468,316.3,1,1,2019-08-25,03:10,T,46,6.0NRT,299.1,6.4,D
28.624,114.47,317.6,1,1,2019-08-25,03:10,T,61,6.0NRT,299.8,7.7,D
28.492,115.875,317,1.1,1.1,2019-08-25,03:10,T,35,6.0NRT,295.9,7,D
30.684,118.995,314.6,1.5,1.2,2019-08-25,03:10,T,38,6.0NRT,294.6,12,D
26.502,112.81,334.2,1,1,2019-08-25,03:10,T,84,6.0NRT,298.8,23.5,D
26.503,112.8,324.1,1,1,2019-08-25,03:10,T,74,6.0NRT,298.2,11,D
27.897,113.232,319.9,1,1,2019-08-25,03:10,T,46,6.0NRT,300.6,7.4,D
27.85,114.402,323.4,1,1,2019-08-25,03:10,T,38,6.0NRT,299.9,10.3,D
27.851,114.391,323.6,1,1,2019-08-25,03:10,T,47,6.0NRT,300.2,10.7,D
28.08,113.051,322.9,1,1,2019-08-25,03:10,T,45,6.0NRT,299.6,7,D
28.082,113.041,326.5,1,1,2019-08-25,03:10,T,77,6.0NRT,302.5,10.4,D
28.282,115.007,321.3,1.1,1,2019-08-25,03:10,T,25,6.0NRT,299.4,8.8,D
28.985,115.811,322.2,1.1,1,2019-08-25,03:10,T,37,6.0NRT,298.9,11.3,D
28.983,116.93,319.3,1.2,1.1,2019-08-25,03:10,T,42,6.0NRT,298.2,8.5,D
29.509,113.621,317.3,1,1,2019-08-25,03:10,T,63,6.0NRT,301.3,6.7,D
29.002,117.178,319.1,1.3,1.1,2019-08-25,03:10,T,49,6.0NRT,297.6,9.3,D
29.279,115.708,319.2,1.1,1,2019-08-25,03:10,T,32,6.0NRT,299,7.9,D
28.875,118.458,315.8,1.5,1.2,2019-08-25,03:10,T,41,6.0NRT,294.3,11.4,D
29.681,114.69,319.4,1,1,2019-08-25,03:10,T,0,6.0NRT,302,8.2,D
30.039,113.717,316.3,1,1,2019-08-25,03:10,T,55,6.0NRT,301.2,6.5,D
29.811,115.619,323.9,1.1,1,2019-08-25,03:10,T,70,6.0NRT,301.3,11.1,D
30.009,115.311,318.3,1,1,2019-08-25,03:10,T,32,6.0NRT,300.2,6.5,D
30.187,115.416,320.2,1,1,2019-08-25,03:10,T,34,6.0NRT,302.2,8.3,D
30.157,116.118,321.3,1.1,1,2019-08-25,03:10,T,40,6.0NRT,300.7,9,D
30.835,116.886,316,1.2,1.1,2019-08-25,03:10,T,46,6.0NRT,298.3,8.2,D
30.681,118.988,314.2,1.5,1.2,2019-08-25,03:10,T,42,6.0NRT,294.2,11.9,D
24.388,109.381,327.7,1.2,1.1,2019-08-25,03:15,T,61,6.0NRT,303.7,14.5,D
23.799,103.184,315.4,3.2,1.7,2019-08-25,03:15,T,66,6.0NRT,295.3,39.1,D
12.886,109.376,318.6,1,1,2019-08-25,03:15,T,31,6.0NRT,284,9.9,D
11.363,105.122,311.8,1.5,1.2,2019-08-25,03:15,T,0,6.0NRT,282.5,10.3,D
11.964,108.994,309.7,1,1,2019-08-25,03:15,T,54,6.0NRT,286,5.7,D
12.412,108.893,317.2,1,1,2019-08-25,03:15,T,44,6.0NRT,290.6,6.8,D
12.525,109.195,324.5,1,1,2019-08-25,03:15,T,33,6.0NRT,294.6,9.1,D
12.875,109.383,324.8,1,1,2019-08-25,03:15,T,75,6.0NRT,283.3,16.8,D
12.884,109.385,332.5,1,1,2019-08-25,03:15,T,74,6.0NRT,282.9,25.7,D
-5.084,105.145,321.4,1,1,2019-08-25,03:20,T,62,6.0NRT,301.4,9.3,D
-5.799,105.742,317.5,1,1,2019-08-25,03:20,T,56,6.0NRT,296.4,5.3,D
-6.362,107.326,322.3,1.1,1,2019-08-25,03:20,T,53,6.0NRT,300.1,7.8,D
-6.102,105.424,319.9,1,1,2019-08-25,03:20,T,72,6.0NRT,305.6,13.1,D
-6.561,108.14,326.6,1.2,1.1,2019-08-25,03:20,T,75,6.0NRT,303.8,12.5,D
-6.684,108.149,327.8,1.2,1.1,2019-08-25,03:20,T,77,6.0NRT,303,16.1,D
-6.686,108.16,328.2,1.2,1.1,2019-08-25,03:20,T,77,6.0NRT,303.7,16.9,D
-6.601,107.068,316.1,1.1,1,2019-08-25,03:20,T,55,6.0NRT,300.3,6.8,D
-6.557,105.702,322.1,1,1,2019-08-25,03:20,T,76,6.0NRT,297,13.7,D
-6.618,105.803,316.2,1,1,2019-08-25,03:20,T,67,6.0NRT,300.8,6.1,D
-6.908,107.549,323.2,1.1,1,2019-08-25,03:20,T,38,6.0NRT,301.6,8.5,D
