latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-2.862,132.952,307.6,1.3,1.1,2019-08-16,01:45,T,53,6.0NRT,290.9,6.7,D
-1.456,127.439,313.1,1.2,1.1,2019-08-16,01:45,T,0,6.0NRT,293.7,8.8,D
-2.829,133.163,314.5,1.4,1.2,2019-08-16,01:45,T,62,6.0NRT,294.5,12.5,D
-2.844,129.651,319.8,1,1,2019-08-16,01:50,T,49,6.0NRT,297.2,9.7,D
-8.309,124.682,319.4,1.4,1.2,2019-08-16,01:50,T,69,6.0NRT,304.2,18.3,D
-2.588,121.384,313.6,3.1,1.7,2019-08-16,01:50,T,55,6.0NRT,294.5,37.9,D
-8.292,125.025,328.7,1.3,1.1,2019-08-16,01:50,T,81,6.0NRT,301.9,29.3,D
-7.824,129.641,316.7,1,1,2019-08-16,01:50,T,50,6.0NRT,293.4,11.5,D
30.746,117.398,316.1,1.5,1.2,2019-08-16,03:15,T,57,6.0NRT,304.5,11.5,D
30.259,119.851,317.4,2.2,1.4,2019-08-16,03:15,T,48,6.0NRT,303,23.9,D
30.451,117.243,317,1.5,1.2,2019-08-16,03:15,T,51,6.0NRT,304.6,10,D
30.861,114.802,323.5,1.1,1,2019-08-16,03:15,T,29,6.0NRT,306.1,10.8,D
30.941,113.97,323.8,1,1,2019-08-16,03:15,T,30,6.0NRT,308,8.4,D
30.568,116.029,314.8,1.3,1.1,2019-08-16,03:15,T,39,6.0NRT,302.6,7.6,D
30.878,113.962,323.1,1,1,2019-08-16,03:15,T,20,6.0NRT,308.1,8.7,D
30.613,114.228,326.8,1.1,1,2019-08-16,03:15,T,29,6.0NRT,307.8,9.8,D
30.585,113.706,324.8,1,1,2019-08-16,03:15,T,71,6.0NRT,304.2,12,D
30.583,113.716,319.6,1,1,2019-08-16,03:15,T,58,6.0NRT,304.4,6.5,D
30.664,112.581,321.5,1,1,2019-08-16,03:15,T,39,6.0NRT,307.1,7.3,D
30.379,114.25,322.9,1.1,1,2019-08-16,03:15,T,35,6.0NRT,306.7,7.8,D
30.188,115.412,321.9,1.2,1.1,2019-08-16,03:15,T,57,6.0NRT,305.2,12.2,D
30.485,113.521,319.8,1,1,2019-08-16,03:15,T,12,6.0NRT,306,7.5,D
30.439,113.751,324.5,1,1,2019-08-16,03:15,T,71,6.0NRT,305.8,12.2,D
30.43,113.749,321.5,1,1,2019-08-16,03:15,T,49,6.0NRT,305.4,8.6,D
30.211,114.805,321.9,1.1,1.1,2019-08-16,03:15,T,42,6.0NRT,306.2,9.2,D
29.846,116.431,320.2,1.4,1.2,2019-08-16,03:15,T,70,6.0NRT,306.1,12.3,D
30.244,113.524,318.6,1,1,2019-08-16,03:15,T,38,6.0NRT,304.3,6.9,D
29.995,114.728,321.6,1.1,1.1,2019-08-16,03:15,T,44,6.0NRT,306.7,8.9,D
29.986,114.726,320.9,1.1,1.1,2019-08-16,03:15,T,31,6.0NRT,306.8,9.1,D
29.747,113.973,325.2,1.1,1,2019-08-16,03:15,T,49,6.0NRT,308.6,12.4,D
29.734,113.937,323.8,1.1,1,2019-08-16,03:15,T,18,6.0NRT,308.2,10.6,D
29.386,116.005,319.6,1.3,1.1,2019-08-16,03:15,T,44,6.0NRT,303.3,9.8,D
29.637,114.474,323,1.1,1,2019-08-16,03:15,T,46,6.0NRT,306.4,11,D
30.876,113.972,323.5,1,1,2019-08-16,03:15,T,29,6.0NRT,308.1,8.9,D
29.392,115.735,317.2,1.3,1.1,2019-08-16,03:15,T,41,6.0NRT,303.3,8.8,D
30.061,118.567,318,1.8,1.3,2019-08-16,03:15,T,42,6.0NRT,304.4,19.7,D
30.723,113.829,319.6,1,1,2019-08-16,03:15,T,49,6.0NRT,306.4,8.5,D
30.721,113.839,321.9,1,1,2019-08-16,03:15,T,62,6.0NRT,306.3,10.5,D
29.896,118.454,320.6,1.8,1.3,2019-08-16,03:15,T,65,6.0NRT,304.3,23.6,D
30.626,122.07,312.4,3.1,1.7,2019-08-16,03:15,T,17,6.0NRT,297.7,34.5,D
30.627,122.065,311.3,3.1,1.7,2019-08-16,03:15,T,38,6.0NRT,297.5,33.4,D
30.31,121.951,311,3.1,1.7,2019-08-16,03:15,T,25,6.0NRT,294,30.9,D
26.381,114.62,320,1.2,1.1,2019-08-16,03:20,T,55,6.0NRT,303,10.4,D
26.675,113.738,312.9,1.1,1.1,2019-08-16,03:20,T,21,6.0NRT,299.4,5.1,D
27.244,112.731,319.9,1,1,2019-08-16,03:20,T,41,6.0NRT,302.6,8.7,D
27.028,114.312,319.8,1.2,1.1,2019-08-16,03:20,T,28,6.0NRT,304.4,9.7,D
27.037,114.314,322.7,1.2,1.1,2019-08-16,03:20,T,67,6.0NRT,304.1,13.5,D
27.408,114.691,317,1.2,1.1,2019-08-16,03:20,T,29,6.0NRT,303.7,9,D
27.41,114.679,317.6,1.2,1.1,2019-08-16,03:20,T,40,6.0NRT,303.9,9.7,D
27.289,115.444,319,1.3,1.1,2019-08-16,03:20,T,67,6.0NRT,300.9,13.1,D
27.768,112.506,323.8,1,1,2019-08-16,03:20,T,40,6.0NRT,307.2,9.1,D
27.617,113.59,320.5,1.1,1,2019-08-16,03:20,T,69,6.0NRT,304.4,10.4,D
27.619,113.579,318.1,1.1,1,2019-08-16,03:20,T,64,6.0NRT,304.6,7.6,D
27.621,113.73,322.2,1.1,1,2019-08-16,03:20,T,39,6.0NRT,305.9,8.2,D
27.797,113.034,323.3,1,1,2019-08-16,03:20,T,59,6.0NRT,306.5,10.4,D
27.818,113.076,325.7,1,1,2019-08-16,03:20,T,45,6.0NRT,306.7,9.6,D
27.732,113.849,318.7,1.1,1,2019-08-16,03:20,T,65,6.0NRT,304.1,7.9,D
27.838,113.41,318.6,1.1,1,2019-08-16,03:20,T,63,6.0NRT,302.8,9,D
27.911,113.133,323.2,1,1,2019-08-16,03:20,T,47,6.0NRT,305.6,9.5,D
27.736,114.449,315.9,1.2,1.1,2019-08-16,03:20,T,60,6.0NRT,302.7,8.5,D
27.754,114.952,318.3,1.2,1.1,2019-08-16,03:20,T,67,6.0NRT,305.3,10.2,D
28.026,113.345,317.7,1.1,1,2019-08-16,03:20,T,46,6.0NRT,303.1,6.6,D
28.033,113.353,324.1,1.1,1,2019-08-16,03:20,T,73,6.0NRT,304,13.6,D
28.081,113.05,326.6,1,1,2019-08-16,03:20,T,67,6.0NRT,304.7,11.4,D
28.082,113.04,330.7,1,1,2019-08-16,03:20,T,81,6.0NRT,308.5,16.5,D
27.496,116.64,315.5,1.6,1.2,2019-08-16,03:20,T,45,6.0NRT,298.7,11.8,D
27.906,114.366,321.1,1.1,1.1,2019-08-16,03:20,T,29,6.0NRT,305,10.7,D
28.145,113.23,320.3,1,1,2019-08-16,03:20,T,66,6.0NRT,304.3,9.4,D
28.178,113.14,327.6,1,1,2019-08-16,03:20,T,22,6.0NRT,307.4,11.9,D
27.589,116.636,317.5,1.5,1.2,2019-08-16,03:20,T,22,6.0NRT,299.1,13.1,D
28.271,112.66,328.9,1,1,2019-08-16,03:20,T,61,6.0NRT,308.8,14.7,D
28.274,112.64,322.3,1,1,2019-08-16,03:20,T,35,6.0NRT,307.1,8.7,D
28.178,113.312,318.3,1,1,2019-08-16,03:20,T,58,6.0NRT,304.2,7.6,D
28.215,113.319,324.9,1,1,2019-08-16,03:20,T,34,6.0NRT,307.2,12.3,D
28.216,113.309,328.9,1,1,2019-08-16,03:20,T,48,6.0NRT,308.5,16.5,D
28.247,113.17,326.4,1,1,2019-08-16,03:20,T,23,6.0NRT,306.9,11.5,D
28.224,113.371,321.2,1,1,2019-08-16,03:20,T,47,6.0NRT,305.6,8.9,D
28.317,113.077,321.4,1,1,2019-08-16,03:20,T,59,6.0NRT,307.3,9,D
21.569,110.964,318,1,1,2019-08-16,03:20,T,36,6.0NRT,297.2,6.1,D
20.111,110.418,318,1,1,2019-08-16,03:20,T,45,6.0NRT,294.4,8.8,D
20.11,110.427,318.9,1,1,2019-08-16,03:20,T,56,6.0NRT,294.9,9.6,D
20.108,110.437,317.1,1,1,2019-08-16,03:20,T,34,6.0NRT,293.4,7.7,D
15.157,108.573,314.7,1,1,2019-08-16,03:20,T,62,6.0NRT,278.4,10.2,D
14.667,109.027,320.5,1,1,2019-08-16,03:20,T,73,6.0NRT,296.1,7.6,D
14.071,108.567,320.5,1,1,2019-08-16,03:20,T,62,6.0NRT,298.1,7.4,D
