latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
27.247,140.886,317.2,1.5,1.2,2019-08-22,01:00,T,64,6.0NRT,299.6,21,D
27.249,140.871,310.4,1.5,1.2,2019-08-22,01:00,T,36,6.0NRT,297.7,11.2,D
-8.827,146.63,310.4,3.5,1.8,2019-08-22,01:10,T,29,6.0NRT,289.4,31.3,D
-8.056,140.303,311.7,1.2,1.1,2019-08-22,01:10,T,69,6.0NRT,292.8,9.5,D
-9.524,147.345,316.6,4.1,1.9,2019-08-22,01:10,T,56,6.0NRT,293,87.7,D
-6.897,134.176,314.1,1.4,1.2,2019-08-22,01:10,T,0,6.0NRT,294.2,11.7,D
-8.817,146.636,311.1,3.5,1.8,2019-08-22,01:10,T,34,6.0NRT,289.3,32.6,D
-6.899,134.188,313.1,1.4,1.2,2019-08-22,01:10,T,33,6.0NRT,293,11,D
-11.809,130.113,317.3,2.3,1.5,2019-08-22,01:15,T,0,6.0NRT,298.5,32.2,D
24.737,121.092,319.6,1,1,2019-08-22,02:40,T,46,6.0NRT,301,8.9,D
24.407,120.649,318.9,1,1,2019-08-22,02:40,T,74,6.0NRT,300,6.5,D
23.962,120.967,323,1,1,2019-08-22,02:40,T,45,6.0NRT,302.8,9.7,D
23.724,120.595,321.8,1,1,2019-08-22,02:40,T,56,6.0NRT,301.5,9,D
23.523,120.452,322,1,1,2019-08-22,02:40,T,44,6.0NRT,301.2,8,D
28.164,121.253,320.4,1,1,2019-08-22,02:40,T,33,6.0NRT,299.5,7.5,D
28.083,119.561,317.5,1.1,1,2019-08-22,02:40,T,63,6.0NRT,298.7,8,D
28.048,119.144,317.4,1.1,1,2019-08-22,02:40,T,24,6.0NRT,300.5,7.8,D
26.261,117.616,322.1,1.2,1.1,2019-08-22,02:40,T,18,6.0NRT,301.1,12.7,D
25.106,121.81,315.7,1,1,2019-08-22,02:40,T,50,6.0NRT,297.7,7.3,D
25.061,121.629,326.5,1,1,2019-08-22,02:40,T,56,6.0NRT,300.6,13.5,D
24.93,121.16,323.1,1,1,2019-08-22,02:40,T,73,6.0NRT,300.2,10.7,D
24.755,121.752,322,1.1,1,2019-08-22,02:40,T,25,6.0NRT,300.3,7.6,D
24.753,121.762,323.5,1.1,1,2019-08-22,02:40,T,51,6.0NRT,300.7,9.6,D
28.921,121.247,319.2,1,1,2019-08-22,02:40,T,24,6.0NRT,298.3,7.7,D
28.689,121.752,313.9,1,1,2019-08-22,02:40,T,60,6.0NRT,296.7,7,D
28.801,120.223,323.8,1,1,2019-08-22,02:40,T,38,6.0NRT,301.6,10.9,D
28.746,120.09,320.6,1,1,2019-08-22,02:40,T,64,6.0NRT,300.7,9.4,D
28.892,118.87,324.1,1.1,1.1,2019-08-22,02:40,T,51,6.0NRT,302.5,10.5,D
28.107,121.268,320.7,1,1,2019-08-22,02:40,T,42,6.0NRT,298.6,7.5,D
23.335,121.319,318.9,1,1,2019-08-22,02:40,T,38,6.0NRT,300,7.6,D
30.901,121.84,320.9,1,1,2019-08-22,02:40,T,53,6.0NRT,299.9,8.2,D
30.418,122.469,311.8,1,1,2019-08-22,02:40,T,38,6.0NRT,296,5.7,D
30.314,121.371,314.8,1,1,2019-08-22,02:40,T,45,6.0NRT,299.4,6.8,D
30.315,119.777,317.3,1.1,1,2019-08-22,02:40,T,35,6.0NRT,299,7.1,D
30.313,119.788,319.8,1.1,1,2019-08-22,02:40,T,59,6.0NRT,299.3,10,D
30.02,121.556,320.8,1,1,2019-08-22,02:40,T,59,6.0NRT,299.8,9,D
30.041,121.217,320.3,1,1,2019-08-22,02:40,T,47,6.0NRT,301.8,7.6,D
30.032,121.278,320.8,1,1,2019-08-22,02:40,T,31,6.0NRT,301.6,8,D
29.78,121.991,318,1,1,2019-08-22,02:40,T,0,6.0NRT,298.4,7.8,D
29.811,121.724,318.6,1,1,2019-08-22,02:40,T,39,6.0NRT,297.5,8.4,D
29.761,121.866,318.8,1,1,2019-08-22,02:40,T,0,6.0NRT,299.6,7.7,D
29.768,121.51,324,1,1,2019-08-22,02:40,T,42,6.0NRT,301.7,8.4,D
29.76,121.446,322.5,1,1,2019-08-22,02:40,T,58,6.0NRT,301.4,8.1,D
29.691,121.783,319.8,1,1,2019-08-22,02:40,T,26,6.0NRT,299.4,8.3,D
29.574,121.513,317.7,1,1,2019-08-22,02:40,T,16,6.0NRT,298.1,6.7,D
29.628,120.825,320.5,1,1,2019-08-22,02:40,T,48,6.0NRT,302,7.7,D
29.447,121.87,320.2,1,1,2019-08-22,02:40,T,60,6.0NRT,296.2,8.6,D
29.447,119.318,313.3,1.1,1,2019-08-22,02:40,T,46,6.0NRT,297.2,5.3,D
28.927,121.269,318.8,1,1,2019-08-22,02:40,T,37,6.0NRT,298.2,8.1,D
