latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-6.139,155.204,311.1,1.6,1.3,2019-08-14,00:20,T,40,6.0NRT,297.5,12.8,D
-6.375,155.411,313.1,1.7,1.3,2019-08-14,00:20,T,28,6.0NRT,299.8,13.5,D
-9.336,150.686,332.8,1,1,2019-08-14,00:25,T,85,6.0NRT,296.3,29.8,D
-9.655,149.728,335.2,1,1,2019-08-14,00:25,T,88,6.0NRT,296.2,30.3,D
-9.438,150.628,316.2,1,1,2019-08-14,00:25,T,57,6.0NRT,298.5,8.4,D
-9.337,150.696,336.7,1,1,2019-08-14,00:25,T,88,6.0NRT,296.3,35.6,D
9.386,125.861,326.6,1.3,1.1,2019-08-14,01:55,T,80,6.0NRT,289.9,27.7,D
9.376,125.864,314.6,1.3,1.1,2019-08-14,01:55,T,33,6.0NRT,290.7,9.2,D
-11.384,130.886,321.1,2.1,1.4,2019-08-14,02:00,T,64,6.0NRT,300.4,32.9,D
-11.383,130.892,321.8,2.1,1.4,2019-08-14,02:00,T,25,6.0NRT,300.4,32.8,D
-10.057,124.085,323.3,1,1,2019-08-14,02:00,T,73,6.0NRT,303.6,12.7,D
-10.055,124.076,321.2,1,1,2019-08-14,02:00,T,70,6.0NRT,302.8,10.7,D
-9.874,123.727,321.2,1,1,2019-08-14,02:00,T,63,6.0NRT,307.1,7.3,D
-9.828,123.734,321.2,1,1,2019-08-14,02:00,T,56,6.0NRT,305.9,10,D
-9.753,123.791,313.4,1,1,2019-08-14,02:00,T,36,6.0NRT,302.1,4.7,D
-9.46,124.042,325.2,1,1,2019-08-14,02:00,T,77,6.0NRT,303.8,15.3,D
-9.451,124.043,318.7,1,1,2019-08-14,02:00,T,62,6.0NRT,304.6,7.9,D
-9.018,125.846,322.4,1,1,2019-08-14,02:00,T,76,6.0NRT,300.1,14.6,D
-9.017,125.837,315.5,1,1,2019-08-14,02:00,T,66,6.0NRT,298.6,7.9,D
-8.474,122.538,320.5,1.2,1.1,2019-08-14,02:00,T,55,6.0NRT,300.2,12.9,D
-8.612,125.523,317.8,1,1,2019-08-14,02:00,T,59,6.0NRT,303,8.8,D
-8.651,125.914,314.7,1,1,2019-08-14,02:00,T,47,6.0NRT,301.4,4.9,D
-8.632,125.973,318.3,1,1,2019-08-14,02:00,T,70,6.0NRT,304,6.9,D
-8.631,125.964,317.8,1,1,2019-08-14,02:00,T,69,6.0NRT,303.4,6.7,D
-8.611,125.892,319.1,1,1,2019-08-14,02:00,T,33,6.0NRT,306,5.5,D
-8.178,124.281,317.9,1,1,2019-08-14,02:00,T,0,6.0NRT,301.7,8.2,D
-2.588,121.381,314.7,1.8,1.3,2019-08-14,02:00,T,62,6.0NRT,293.3,17.4,D
-2.576,121.383,328.8,1.8,1.3,2019-08-14,02:00,T,84,6.0NRT,296.1,49.7,D
-2.574,121.368,315.9,1.8,1.3,2019-08-14,02:00,T,66,6.0NRT,292.2,19,D
-3.155,126.244,316.9,1,1,2019-08-14,02:00,T,71,6.0NRT,297.2,10.2,D
-11.797,130.538,311.8,2,1.4,2019-08-14,02:00,T,21,6.0NRT,300,11.6,D
-11.794,130.519,316.5,2,1.4,2019-08-14,02:00,T,62,6.0NRT,299.5,22.3,D
-10.671,123.266,319.1,1.1,1,2019-08-14,02:00,T,62,6.0NRT,302.4,9.8,D
-10.663,123.277,315.3,1.1,1,2019-08-14,02:00,T,33,6.0NRT,302.9,5.8,D
-10.661,123.268,322.4,1.1,1,2019-08-14,02:00,T,75,6.0NRT,302.9,13.4,D
-9.884,120.039,321.5,1.7,1.3,2019-08-14,02:00,T,70,6.0NRT,298.8,18,D
-11.386,130.905,319.4,2.1,1.4,2019-08-14,02:00,T,54,6.0NRT,300.3,26.8,D
2.781,125.402,322.9,1.2,1.1,2019-08-14,02:00,T,72,6.0NRT,295.7,19.6,D
-3.043,151.603,313.4,1.3,1.1,2019-08-14,03:15,A,57,6.0NRT,299,9,D
-9.044,149.169,324.5,2.4,1.5,2019-08-14,03:15,A,78,6.0NRT,296.4,55.7,D
-9.045,149.185,319.7,2.4,1.5,2019-08-14,03:15,A,65,6.0NRT,295.2,37.8,D
-9.048,149.162,319.4,2.4,1.5,2019-08-14,03:15,A,66,6.0NRT,296.8,36.3,D
-9.737,149.576,310.7,2.3,1.5,2019-08-14,03:15,A,51,6.0NRT,294.6,13.4,D
26.582,110.147,315.9,1.1,1,2019-08-14,03:30,T,35,6.0NRT,301.5,7,D
26.914,109.207,322.6,1,1,2019-08-14,03:30,T,46,6.0NRT,303.2,10.1,D
21.646,110.901,319.6,1.3,1.1,2019-08-14,03:30,T,43,6.0NRT,300,13.5,D
26.565,112.206,318.2,1.3,1.1,2019-08-14,03:30,T,52,6.0NRT,299.1,9.9,D
21.677,111.447,315.5,1.5,1.2,2019-08-14,03:30,T,61,6.0NRT,298.8,10.2,D
26.497,113.719,313.8,1.7,1.3,2019-08-14,03:30,T,46,6.0NRT,296.9,13.1,D
26.374,114.624,315.7,1.9,1.4,2019-08-14,03:30,T,61,6.0NRT,296.9,15.9,D
27.368,109.075,316.6,1,1,2019-08-14,03:30,T,64,6.0NRT,300.7,6.7,D
26.462,114.712,316.2,2,1.4,2019-08-14,03:30,T,0,6.0NRT,296.4,17.1,D
22.367,110.223,316.4,1.2,1.1,2019-08-14,03:30,T,64,6.0NRT,298,10.5,D
22.875,108.33,328.2,1,1,2019-08-14,03:30,T,60,6.0NRT,303,10.2,D
22.877,108.32,329.2,1,1,2019-08-14,03:30,T,71,6.0NRT,302.1,10.5,D
23.065,108.295,321.6,1,1,2019-08-14,03:30,T,25,6.0NRT,301.7,7.7,D
23.074,108.297,321.7,1,1,2019-08-14,03:30,T,19,6.0NRT,302.1,7.3,D
23.131,108.227,323.5,1,1,2019-08-14,03:30,T,69,6.0NRT,302.5,10.1,D
23.208,108.146,321,1,1,2019-08-14,03:30,T,54,6.0NRT,301.5,7.7,D
22.31,113.911,316.6,2.1,1.4,2019-08-14,03:30,T,0,6.0NRT,296.8,26.7,D
22.508,112.844,317.2,1.7,1.3,2019-08-14,03:30,T,21,6.0NRT,296.3,13.1,D
22.913,110.948,317.5,1.3,1.1,2019-08-14,03:30,T,33,6.0NRT,299,10,D
22.918,112.233,315.3,1.6,1.2,2019-08-14,03:30,T,59,6.0NRT,296.4,11,D
22.942,112.161,319.4,1.5,1.2,2019-08-14,03:30,T,53,6.0NRT,297.7,17.7,D
22.945,112.146,319.1,1.5,1.2,2019-08-14,03:30,T,50,6.0NRT,297.2,17.2,D
22.947,112.132,318.9,1.5,1.2,2019-08-14,03:30,T,40,6.0NRT,297.4,16.7,D
22.872,112.946,320.3,1.7,1.3,2019-08-14,03:30,T,43,6.0NRT,297.3,17.9,D
