latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
14.48,120.901,317.6,1.1,1,2019-08-17,02:25,T,31,6.0NRT,298.1,11,D
9.674,123.431,313.3,1.1,1,2019-08-17,02:25,T,56,6.0NRT,295.2,6.4,D
13.135,121.166,321.1,1,1,2019-08-17,02:25,T,53,6.0NRT,299.9,9.4,D
-2.998,115.05,321.3,1.4,1.2,2019-08-17,02:30,T,48,6.0NRT,300.6,15.8,D
-2.613,114.269,313.6,1.6,1.2,2019-08-17,02:30,T,60,6.0NRT,297.3,12.9,D
-2.623,114.18,325.6,1.6,1.3,2019-08-17,02:30,T,79,6.0NRT,298.9,34.4,D
-3.898,122.418,312.5,1.4,1.2,2019-08-17,02:30,T,47,6.0NRT,293.7,7.6,D
-2.78,114.159,328.2,1.6,1.3,2019-08-17,02:30,T,82,6.0NRT,299.9,38.4,D
-2.792,114.157,320.9,1.6,1.3,2019-08-17,02:30,T,66,6.0NRT,298.7,22,D
-3.607,119.551,316.9,1,1,2019-08-17,02:30,T,61,6.0NRT,299.3,8.1,D
-3,115.063,324.7,1.4,1.2,2019-08-17,02:30,T,78,6.0NRT,301.5,21.1,D
-3.003,115.087,328.3,1.4,1.2,2019-08-17,02:30,T,81,6.0NRT,299.9,25.6,D
-3.027,115.172,316.6,1.4,1.2,2019-08-17,02:30,T,54,6.0NRT,299.7,9.8,D
-3.345,114.987,328.3,1.4,1.2,2019-08-17,02:30,T,81,6.0NRT,299.1,29.3,D
-3.757,116.278,328.7,1.2,1.1,2019-08-17,02:30,T,82,6.0NRT,294.2,25.7,D
-8.612,121.112,321.3,1.4,1.2,2019-08-17,02:30,T,76,6.0NRT,294.5,20.3,D
-7.718,113.954,319.9,1.4,1.2,2019-08-17,02:30,T,60,6.0NRT,302.3,13.9,D
-7.786,113.662,318.4,1.5,1.2,2019-08-17,02:30,T,61,6.0NRT,303.1,12.2,D
-7.892,113.955,321.4,1.4,1.2,2019-08-17,02:30,T,72,6.0NRT,303.3,15.5,D
6.5,124.842,316.6,1.5,1.2,2019-08-17,02:30,T,25,6.0NRT,297,11.8,D
3.282,113.085,318.2,2.5,1.5,2019-08-17,02:30,T,0,6.0NRT,292.4,35.9,D
1.45,125.181,312.6,1.9,1.3,2019-08-17,02:30,T,0,6.0NRT,297.4,17.1,D
1.97,117.256,325.4,1.2,1.1,2019-08-17,02:30,T,37,6.0NRT,300.1,14.6,D
1.041,120.825,316.7,1,1,2019-08-17,02:30,T,62,6.0NRT,300.7,8.4,D
-2.576,121.382,328.2,1.2,1.1,2019-08-17,02:30,T,83,6.0NRT,296.2,25.4,D
-2.586,121.381,317.9,1.2,1.1,2019-08-17,02:30,T,52,6.0NRT,296.9,11.4,D
-2.693,121.91,315.2,1.3,1.1,2019-08-17,02:30,T,67,6.0NRT,295.9,11.9,D
-2.695,121.922,324.3,1.3,1.1,2019-08-17,02:30,T,80,6.0NRT,296.1,24,D
