latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-8.237,142.94,315.8,1.1,1.1,2019-09-09,01:00,T,70,6.0NRT,300.6,11.4,D
-8.386,142.493,329.9,1.1,1,2019-09-09,01:00,T,84,6.0NRT,298.1,26.8,D
-8.787,146.651,319.2,2,1.4,2019-09-09,01:00,T,61,6.0NRT,298.9,28.6,D
-9.329,149.079,312.9,3.2,1.7,2019-09-09,01:00,T,58,6.0NRT,296.6,36.3,D
-9.372,148.702,312.9,3,1.6,2019-09-09,01:00,T,71,6.0NRT,297.9,35.2,D
-9.375,148.723,311.5,3,1.6,2019-09-09,01:00,T,69,6.0NRT,297.1,33.2,D
-8.404,141.28,315.7,1,1,2019-09-09,01:00,T,65,6.0NRT,299.6,7.2,D
-9.456,148.768,310.6,3,1.7,2019-09-09,01:00,T,68,6.0NRT,296.7,30.5,D
-8.406,140.915,311.3,1,1,2019-09-09,01:00,T,30,6.0NRT,297,3.5,D
-9.455,148.762,309,3,1.7,2019-09-09,01:00,T,64,6.0NRT,296.7,25.7,D
-8.436,140.938,317.8,1,1,2019-09-09,01:00,T,70,6.0NRT,298.4,9.3,D
-8.438,140.947,316.7,1,1,2019-09-09,01:00,T,69,6.0NRT,301,8.5,D
-8.547,141.063,317.9,1,1,2019-09-09,01:00,T,70,6.0NRT,301.1,8.1,D
-9.666,148.75,314.3,3,1.7,2019-09-09,01:00,T,74,6.0NRT,294.7,48.5,D
-9.669,148.777,319.4,3.1,1.7,2019-09-09,01:00,T,79,6.0NRT,295.3,73.8,D
-8.842,141.696,312.3,1,1,2019-09-09,01:00,T,33,6.0NRT,298.2,5.4,D
-8.356,137.961,317.7,1.2,1.1,2019-09-09,01:00,T,16,6.0NRT,300.1,9.5,D
-8.981,141.07,325.3,1,1,2019-09-09,01:00,T,78,6.0NRT,301.5,16.3,D
-11.029,142.61,323,1.2,1.1,2019-09-09,01:00,T,75,6.0NRT,300,17.4,D
-11.039,142.608,331.3,1.2,1.1,2019-09-09,01:00,T,84,6.0NRT,301.3,29.6,D
-11.115,142.422,365.6,1.1,1.1,2019-09-09,01:00,T,100,6.0NRT,306.2,110,D
-11.116,142.432,339.7,1.1,1.1,2019-09-09,01:00,T,90,6.0NRT,307.1,38.1,D
-11.813,142.679,323.3,1.2,1.1,2019-09-09,01:00,T,75,6.0NRT,300.2,19.5,D
-11.966,135.599,316.8,1.5,1.2,2019-09-09,01:00,T,0,6.0NRT,303.9,12.4,D
-7.461,138.328,317,1.2,1.1,2019-09-09,01:00,T,68,6.0NRT,299.6,10.7,D
-8.121,142.938,319.3,1.1,1.1,2019-09-09,01:00,T,73,6.0NRT,303,13.9,D
-11.65,132.837,319.5,2.5,1.5,2019-09-09,01:00,T,51,6.0NRT,306.7,24.8,D
30.317,119.782,313.6,1.5,1.2,2019-09-09,02:30,T,60,6.0NRT,300,11.3,D
25.422,119.343,317.4,1.4,1.2,2019-09-09,02:30,T,34,6.0NRT,301.4,15.9,D
25.129,121.746,316.8,1.1,1,2019-09-09,02:30,T,52,6.0NRT,300.8,6.2,D
25.13,121.736,316.7,1.1,1,2019-09-09,02:30,T,43,6.0NRT,300.8,6.2,D
24.535,118.346,311.2,1.6,1.2,2019-09-09,02:30,T,33,6.0NRT,298.8,11.5,D
-2.284,113.898,323.8,1.3,1.1,2019-09-09,02:35,T,61,6.0NRT,301.3,15.8,D
-2.307,113.98,338.3,1.3,1.1,2019-09-09,02:35,T,88,6.0NRT,301,42.1,D
-2.309,113.992,361.3,1.3,1.1,2019-09-09,02:35,T,100,6.0NRT,305.8,114.6,D
-3.184,119.914,316.2,1.2,1.1,2019-09-09,02:35,T,71,6.0NRT,304.5,10.7,D
-2.317,113.978,322.9,1.3,1.1,2019-09-09,02:35,T,29,6.0NRT,300,14.1,D
