latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
7.215,124.248,315.2,1.6,1.2,2019-08-30,01:55,T,25,6.0NRT,292.2,12.5,D
-2.581,121.39,315.6,1.8,1.3,2019-08-30,02:00,T,70,6.0NRT,292.8,18.9,D
-2.579,121.375,335.4,1.8,1.3,2019-08-30,02:00,T,88,6.0NRT,293.3,72,D
1.039,120.824,312.1,2.3,1.5,2019-08-30,02:00,T,36,6.0NRT,297,18.2,D
1.741,127.601,312.7,1,1,2019-08-30,02:00,T,55,6.0NRT,295.4,5.6,D
-8.223,124.037,315.5,1,1,2019-08-30,02:00,T,64,6.0NRT,304.4,11.3,D
-8.639,126.288,318.4,1,1,2019-08-30,02:00,T,61,6.0NRT,300.9,8.3,D
-8.636,125.76,320.7,1,1,2019-08-30,02:00,T,62,6.0NRT,304.5,8.9,D
-8.66,125.858,317.5,1,1,2019-08-30,02:00,T,36,6.0NRT,304.7,3.9,D
-8.672,125.875,336.3,1,1,2019-08-30,02:00,T,87,6.0NRT,304.3,27.4,D
-8.673,125.884,320.9,1,1,2019-08-30,02:00,T,73,6.0NRT,304.4,9.1,D
-5.043,119.588,323.1,2.2,1.4,2019-08-30,02:00,T,68,6.0NRT,304.5,32.7,D
-8.741,125.785,316.9,1,1,2019-08-30,02:00,T,46,6.0NRT,305.3,6,D
-8.795,125.273,321.4,1,1,2019-08-30,02:00,T,62,6.0NRT,308.3,7.4,D
-9.033,125.826,315.3,1,1,2019-08-30,02:00,T,59,6.0NRT,301.1,7.2,D
-9.048,125.741,311.6,1,1,2019-08-30,02:00,T,14,6.0NRT,300.4,5,D
-9.1,125.91,313.7,1,1,2019-08-30,02:00,T,53,6.0NRT,301.2,5.8,D
-9.101,125.919,331.1,1,1,2019-08-30,02:00,T,83,6.0NRT,302.4,24.4,D
1.742,127.592,310.8,1,1,2019-08-30,02:00,T,44,6.0NRT,296.1,4.3,D
2.771,125.408,318.3,1.2,1.1,2019-08-30,02:00,T,65,6.0NRT,292,13.1,D
2.772,125.397,317.3,1.2,1.1,2019-08-30,02:00,T,68,6.0NRT,294.7,11.9,D
2.782,125.399,328,1.2,1.1,2019-08-30,02:00,T,72,6.0NRT,296.8,24.1,D
-8.432,123.887,317.5,1.1,1,2019-08-30,02:00,T,68,6.0NRT,306,14.2,D
-11.187,132.194,318.9,2.6,1.6,2019-08-30,02:00,T,0,6.0NRT,303.9,39.4,D
-9.91,124.102,320.9,1,1,2019-08-30,02:00,T,68,6.0NRT,307.5,7.6,D
-8.799,117.86,323.3,2.6,1.6,2019-08-30,02:00,T,71,6.0NRT,303.7,37.9,D
-9.018,125.038,315.7,1,1,2019-08-30,02:00,T,51,6.0NRT,303.9,5.3,D
-8.545,126.27,316.7,1,1,2019-08-30,02:00,T,46,6.0NRT,302.6,5.8,D
-8.255,124.803,317.5,1,1,2019-08-30,02:00,T,66,6.0NRT,299.8,11,D
-8.249,124.943,320.4,1,1,2019-08-30,02:00,T,52,6.0NRT,307.4,8,D
-8.165,124.692,316.5,1,1,2019-08-30,02:00,T,56,6.0NRT,301.6,7.9,D
-7.723,126.126,318.1,1,1,2019-08-30,02:00,T,41,6.0NRT,303.9,9.2,D
-11.743,130.262,321.3,1.9,1.3,2019-08-30,02:00,T,74,6.0NRT,302,30.1,D
-9.698,119.796,317.9,1.8,1.3,2019-08-30,02:00,T,58,6.0NRT,303.1,15.8,D
-11.409,132.124,324.7,2.6,1.6,2019-08-30,02:00,T,44,6.0NRT,306.6,45.5,D
-10.182,123.399,341.9,1.1,1,2019-08-30,02:00,T,86,6.0NRT,307,39.1,D
-9.605,120.011,320.2,1.7,1.3,2019-08-30,02:00,T,40,6.0NRT,304.6,15.9,D
-9.603,119.995,332.8,1.7,1.3,2019-08-30,02:00,T,82,6.0NRT,306.6,47.1,D
-9.594,120.002,331.6,1.7,1.3,2019-08-30,02:00,T,81,6.0NRT,305.1,43,D
-10.068,149.905,314.6,2.2,1.4,2019-08-30,03:15,A,47,6.0NRT,288.6,33.1,D
-10.066,149.916,310.4,2.1,1.4,2019-08-30,03:15,A,29,6.0NRT,287.3,24.1,D
