latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-11.955,142.522,320.6,1,1,2019-09-02,00:55,T,71,6.0NRT,303.5,10,D
-11.993,142.526,326.7,1,1,2019-09-02,00:55,T,79,6.0NRT,304.4,15.7,D
-6.256,139.343,311.6,1.3,1.1,2019-09-02,00:55,T,62,6.0NRT,291.5,8.3,D
-6.336,139.263,313.2,1.3,1.2,2019-09-02,00:55,T,66,6.0NRT,295.4,9.4,D
-7.291,140.501,323,1.1,1.1,2019-09-02,00:55,T,79,6.0NRT,293.9,16.9,D
-7.295,140.494,312.4,1.1,1.1,2019-09-02,00:55,T,42,6.0NRT,294.6,8.2,D
-7.296,140.504,320.2,1.1,1.1,2019-09-02,00:55,T,52,6.0NRT,293.4,15.4,D
-7.356,140.454,321.9,1.1,1.1,2019-09-02,00:55,T,0,6.0NRT,295.3,16,D
-7.433,138.683,332.2,1.4,1.2,2019-09-02,00:55,T,85,6.0NRT,301.5,39.9,D
-7.69,139.618,311.7,1.2,1.1,2019-09-02,00:55,T,59,6.0NRT,297.6,7.9,D
-7.858,139.836,314.3,1.2,1.1,2019-09-02,00:55,T,61,6.0NRT,298.6,8.5,D
-7.711,138.389,318.7,1.5,1.2,2019-09-02,00:55,T,71,6.0NRT,299.5,18.8,D
-7.713,138.402,330,1.5,1.2,2019-09-02,00:55,T,83,6.0NRT,299.9,40.5,D
-8.075,139.391,317,1.3,1.1,2019-09-02,00:55,T,68,6.0NRT,300.7,10.4,D
-7.876,137.916,314.8,1.6,1.2,2019-09-02,00:55,T,62,6.0NRT,301,13.6,D
-8.31,140.732,316.6,1.1,1,2019-09-02,00:55,T,69,6.0NRT,295.7,9.5,D
-8.319,140.73,316.7,1.1,1,2019-09-02,00:55,T,69,6.0NRT,296.9,9.9,D
-9.443,148.362,309,2.1,1.4,2019-09-02,00:55,T,65,6.0NRT,294.7,19.2,D
-9.446,148.382,312.4,2.1,1.4,2019-09-02,00:55,T,70,6.0NRT,293.4,27.4,D
-8.636,141.063,318.3,1,1,2019-09-02,00:55,T,72,6.0NRT,298.2,10.5,D
-8.736,140.755,319,1.1,1,2019-09-02,00:55,T,73,6.0NRT,299.2,10.5,D
-9.975,149.825,309.1,2.8,1.6,2019-09-02,00:55,T,0,6.0NRT,294.5,21.8,D
-8.754,140.683,318.3,1.1,1,2019-09-02,00:55,T,71,6.0NRT,297,10.1,D
-8.778,140.719,316.7,1.1,1,2019-09-02,00:55,T,51,6.0NRT,297.9,6.5,D
-10.986,142.376,316.9,1,1,2019-09-02,00:55,T,67,6.0NRT,296.1,8.6,D
-11.067,142.618,311.1,1,1,2019-09-02,00:55,T,32,6.0NRT,295,5.2,D
-11.107,142.577,322.2,1,1,2019-09-02,00:55,T,75,6.0NRT,298.1,15.5,D
-10.073,142.172,313.3,1,1,2019-09-02,00:55,T,0,6.0NRT,301,4.7,D
-10.684,142.196,314.8,1,1,2019-09-02,00:55,T,41,6.0NRT,300,5.7,D
-10.688,142.223,314.4,1,1,2019-09-02,00:55,T,51,6.0NRT,301.6,5.6,D
-10.985,142.367,319.9,1,1,2019-09-02,00:55,T,72,6.0NRT,297.5,11.4,D
16.512,121.185,316.1,1.1,1,2019-09-02,02:25,T,66,6.0NRT,294.1,7.9,D
25.052,119.013,310.2,1.9,1.3,2019-09-02,02:25,T,27,6.0NRT,294.7,14.9,D
18.198,120.59,319.7,1.2,1.1,2019-09-02,02:25,T,25,6.0NRT,300.4,9.9,D
-3.954,122.269,323.6,1.4,1.2,2019-09-02,02:30,T,79,6.0NRT,301.4,22.5,D
-3.956,122.281,316.6,1.4,1.2,2019-09-02,02:30,T,30,6.0NRT,300.7,12,D
-2.829,114.129,319.5,1.6,1.3,2019-09-02,02:30,T,26,6.0NRT,297.7,17.3,D
-2.85,114.273,314.5,1.6,1.2,2019-09-02,02:30,T,61,6.0NRT,296.7,10.8,D
-2.741,112.839,315.3,2.1,1.4,2019-09-02,02:30,T,49,6.0NRT,293.7,18.3,D
-2.744,112.858,320.7,2.1,1.4,2019-09-02,02:30,T,73,6.0NRT,293.4,32.7,D
