latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-11.329,132.384,313.5,2.1,1.4,2019-09-16,01:05,T,20,6.0NRT,290.4,15.4,D
-11.599,133.082,319.7,1.8,1.3,2019-09-16,01:05,T,0,6.0NRT,285.4,28.4,D
-11.573,130.791,311.6,2.8,1.6,2019-09-16,01:05,T,4,6.0NRT,282.6,19.6,D
-7.396,138.549,321,1,1,2019-09-16,01:05,T,47,6.0NRT,292.3,10.4,D
-7.798,138.898,317.5,1,1,2019-09-16,01:05,T,60,6.0NRT,295.2,9.4,D
-4.143,144.724,316.9,1.6,1.2,2019-09-16,01:05,T,34,6.0NRT,301.9,15.2,D
-7.91,139.088,317.1,1,1,2019-09-16,01:05,T,68,6.0NRT,294.4,9.4,D
-7.911,139.097,314.3,1,1,2019-09-16,01:05,T,62,6.0NRT,292.4,6.9,D
-8.041,139.292,319.6,1,1,2019-09-16,01:05,T,68,6.0NRT,296.3,8.5,D
-4.19,144.483,317.6,1.5,1.2,2019-09-16,01:05,T,36,6.0NRT,301.1,15.4,D
-3.834,141.754,314.1,1.1,1,2019-09-16,01:05,T,63,6.0NRT,297.1,6.4,D
-4.016,143.019,315,1.2,1.1,2019-09-16,01:05,T,63,6.0NRT,298.3,8.7,D
-4.149,143.878,314.9,1.4,1.2,2019-09-16,01:05,T,47,6.0NRT,298.6,10.2,D
-4.332,144.928,316.8,1.7,1.3,2019-09-16,01:05,T,65,6.0NRT,298,16.2,D
-4.334,144.943,325.4,1.7,1.3,2019-09-16,01:05,T,78,6.0NRT,299.3,34.6,D
-4.517,145.364,323,1.8,1.3,2019-09-16,01:05,T,77,6.0NRT,297.3,34.9,D
-4.631,145.526,312.2,1.9,1.3,2019-09-16,01:05,T,60,6.0NRT,295.7,13.7,D
-4.111,138.876,319.3,1,1,2019-09-16,01:05,T,56,6.0NRT,297.6,12.8,D
-5.043,144.016,312.9,1.5,1.2,2019-09-16,01:05,T,51,6.0NRT,297,10.2,D
-5.158,144.135,314.1,1.5,1.2,2019-09-16,01:05,T,69,6.0NRT,296.4,15.2,D
-5.16,144.148,317.4,1.5,1.2,2019-09-16,01:05,T,73,6.0NRT,297.1,20.3,D
-5.163,144.141,326.8,1.5,1.2,2019-09-16,01:05,T,83,6.0NRT,297.2,37.4,D
-3.127,130.42,313.9,4.2,1.9,2019-09-16,01:05,T,40,6.0NRT,294.2,52.2,D
-3.145,130.417,311.2,4.2,1.9,2019-09-16,01:05,T,21,6.0NRT,293.7,38.9,D
-5.341,144.362,311.9,1.6,1.2,2019-09-16,01:05,T,68,6.0NRT,298.6,11.6,D
-6.315,146.201,314.6,2.3,1.5,2019-09-16,01:05,T,26,6.0NRT,290.6,24.6,D
-6.249,138.76,320.7,1,1,2019-09-16,01:05,T,66,6.0NRT,296.1,11.6,D
-7.31,145.934,311,2.2,1.4,2019-09-16,01:05,T,39,6.0NRT,293.5,24.4,D
-8.435,141.055,319.6,1.1,1,2019-09-16,01:05,T,73,6.0NRT,297.6,11.4,D
-8.512,140.88,327.1,1.1,1,2019-09-16,01:05,T,81,6.0NRT,295.9,20,D
-8.641,141.074,315.5,1.1,1,2019-09-16,01:05,T,20,6.0NRT,293.7,6.6,D
-8.642,141.084,325.5,1.1,1,2019-09-16,01:05,T,79,6.0NRT,296.9,17.9,D
-8.652,141.083,320.3,1.1,1,2019-09-16,01:05,T,74,6.0NRT,293.7,12.4,D
-8.632,140.762,326.4,1.1,1,2019-09-16,01:05,T,80,6.0NRT,296.2,18.9,D
-8.898,140.94,315.1,1.1,1,2019-09-16,01:05,T,59,6.0NRT,291.2,8.5,D
-9.21,142.809,315.9,1.4,1.2,2019-09-16,01:05,T,30,6.0NRT,294.8,13,D
-8.976,141.043,314.8,1.1,1,2019-09-16,01:05,T,51,6.0NRT,290.7,8.9,D
-10.981,142.345,315.6,1.4,1.2,2019-09-16,01:05,T,64,6.0NRT,277.9,16.5,D
-11.125,142.344,314.5,1.4,1.2,2019-09-16,01:05,T,41,6.0NRT,280.4,13.8,D
-11.137,142.355,314.2,1.4,1.2,2019-09-16,01:05,T,45,6.0NRT,278.1,12.5,D
18.225,120.55,321.1,1,1,2019-09-16,02:35,T,28,6.0NRT,300.5,9.3,D
17.611,120.581,315.5,1,1,2019-09-16,02:35,T,20,6.0NRT,299.4,6.8,D
30.313,119.552,333.5,1.3,1.1,2019-09-16,02:35,T,86,6.0NRT,296.1,41.1,D
24.538,118.365,310.7,1.3,1.1,2019-09-16,02:35,T,0,6.0NRT,296.4,8.7,D
0.206,116.557,332.1,1,1,2019-09-16,02:40,T,73,6.0NRT,301.5,22.5,D
