latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-2.853,132.951,314.1,1.1,1,2019-08-09,01:40,T,70,6.0NRT,290.4,10.3,D
-2.836,129.651,315,1.1,1,2019-08-09,01:40,T,48,6.0NRT,293.3,8.9,D
1.5,127.634,310.7,1.6,1.2,2019-08-09,01:40,T,43,6.0NRT,293.5,9.8,D
1.489,127.633,310.7,1.6,1.2,2019-08-09,01:40,T,55,6.0NRT,290.9,10.1,D
-1.282,133.996,305.1,1.2,1.1,2019-08-09,01:40,T,54,6.0NRT,284.8,7.9,D
-9.344,159.804,316.4,1,1,2019-08-09,02:55,A,66,6.0NRT,298.9,8.1,D
30.817,116.68,318.4,1.1,1.1,2019-08-09,03:10,T,62,6.0NRT,299.8,9.3,D
30.66,114.949,319.7,1,1,2019-08-09,03:10,T,63,6.0NRT,300.4,7.6,D
30.729,114.375,326.1,1,1,2019-08-09,03:10,T,30,6.0NRT,305.3,8.7,D
30.67,114.028,322.3,1,1,2019-08-09,03:10,T,27,6.0NRT,302.6,7.5,D
30.525,114.689,327.1,1,1,2019-08-09,03:10,T,40,6.0NRT,303.3,9.4,D
30.429,115.247,322.9,1,1,2019-08-09,03:10,T,37,6.0NRT,302.6,10.3,D
30.423,114.625,320.8,1,1,2019-08-09,03:10,T,0,6.0NRT,300.6,5.6,D
30.193,116.09,320.3,1.1,1,2019-08-09,03:10,T,56,6.0NRT,299.2,10.9,D
30.191,116.101,322.6,1.1,1,2019-08-09,03:10,T,73,6.0NRT,300,13.7,D
30.388,114.187,329.6,1,1,2019-08-09,03:10,T,54,6.0NRT,306.5,14.4,D
30.188,115.427,321.6,1,1,2019-08-09,03:10,T,49,6.0NRT,301.3,9.2,D
30.433,113.753,319.1,1,1,2019-08-09,03:10,T,32,6.0NRT,302.2,6.5,D
30.339,114.083,324.4,1,1,2019-08-09,03:10,T,0,6.0NRT,303.8,9.6,D
30.042,113.717,319.1,1,1,2019-08-09,03:10,T,64,6.0NRT,303,8,D
29.916,113.823,322.3,1,1,2019-08-09,03:10,T,64,6.0NRT,304.1,9.7,D
29.483,116.403,319.5,1.2,1.1,2019-08-09,03:10,T,68,6.0NRT,301.6,9.5,D
29.002,117.177,322.5,1.3,1.1,2019-08-09,03:10,T,46,6.0NRT,303.2,14.8,D
29.099,113.231,319.1,1,1,2019-08-09,03:10,T,54,6.0NRT,301,7,D
28.21,116.874,319,1.3,1.1,2019-08-09,03:10,T,49,6.0NRT,299.4,11.1,D
28.392,114.85,322.6,1,1,2019-08-09,03:10,T,18,6.0NRT,301.5,11.2,D
28.033,116.273,326.8,1.2,1.1,2019-08-09,03:10,T,66,6.0NRT,302.2,17.6,D
28.158,114.517,322.3,1,1,2019-08-09,03:10,T,37,6.0NRT,300.1,9.5,D
28.228,113.197,323.4,1,1,2019-08-09,03:10,T,60,6.0NRT,302.7,8.4,D
27.805,114.647,322.8,1,1,2019-08-09,03:10,T,56,6.0NRT,300.5,10.6,D
27.094,113.929,323.2,1,1,2019-08-09,03:10,T,53,6.0NRT,302.5,9.9,D
27.386,114.61,319,1,1,2019-08-09,03:10,T,27,6.0NRT,300.3,7.7,D
27.026,114.313,317.3,1,1,2019-08-09,03:10,T,52,6.0NRT,296.4,7.1,D
25.185,116.727,316.2,1.4,1.2,2019-08-09,03:10,T,38,6.0NRT,299.5,11.5,D
30.891,117.519,317.9,1.2,1.1,2019-08-09,03:10,T,41,6.0NRT,299.4,10,D
30.836,116.886,318.7,1.2,1.1,2019-08-09,03:10,T,62,6.0NRT,297.3,9.7,D
30.816,116.944,316.7,1.2,1.1,2019-08-09,03:10,T,56,6.0NRT,298.7,8.7,D
23.12,113.056,330.7,1,1,2019-08-09,03:15,T,53,6.0NRT,302.3,12.4,D
23.193,112.698,320.9,1,1,2019-08-09,03:15,T,66,6.0NRT,300.4,8.4,D
23.159,112.982,327.8,1,1,2019-08-09,03:15,T,33,6.0NRT,301.8,10,D
23.217,112.722,319.4,1,1,2019-08-09,03:15,T,51,6.0NRT,301,7.4,D
23.261,112.676,319,1,1,2019-08-09,03:15,T,31,6.0NRT,300.6,6.5,D
23.204,113.107,326.2,1,1,2019-08-09,03:15,T,20,6.0NRT,301.8,8.7,D
23.213,113.108,326,1,1,2019-08-09,03:15,T,43,6.0NRT,302,8.2,D
23.245,113.023,326.5,1,1,2019-08-09,03:15,T,23,6.0NRT,302.3,10.9,D
23.328,112.717,319.5,1,1,2019-08-09,03:15,T,0,6.0NRT,301.1,7.4,D
23.293,113.011,320.8,1,1,2019-08-09,03:15,T,61,6.0NRT,301.4,8.2,D
21.8,111.893,317.7,1,1,2019-08-09,03:15,T,57,6.0NRT,298.2,6.1,D
21.518,109.509,320.5,1.1,1.1,2019-08-09,03:15,T,68,6.0NRT,298.1,10,D
20.429,110.613,311.4,1,1,2019-08-09,03:15,T,49,6.0NRT,298.6,5.7,D
20.359,110.586,313.8,1,1,2019-08-09,03:15,T,49,6.0NRT,300,7.2,D
20.352,110.575,313.2,1,1,2019-08-09,03:15,T,40,6.0NRT,299.8,6.7,D
20.114,110.43,318.4,1,1,2019-08-09,03:15,T,49,6.0NRT,301.6,10.7,D
19.718,109.161,314.4,1.1,1.1,2019-08-09,03:15,T,39,6.0NRT,297.5,8.5,D
16.234,107.669,326.2,1.2,1.1,2019-08-09,03:15,T,77,6.0NRT,295.8,18.1,D
15.449,108.605,321.2,1.1,1,2019-08-09,03:15,T,48,6.0NRT,300.1,8.2,D
14.869,108.805,321.2,1.1,1,2019-08-09,03:15,T,72,6.0NRT,297.7,10.7,D
14.614,109.039,322.8,1,1,2019-08-09,03:15,T,76,6.0NRT,298.5,8.5,D
14.613,109.048,325.1,1,1,2019-08-09,03:15,T,78,6.0NRT,299.2,10.8,D
13.556,109.16,337.9,1,1,2019-08-09,03:15,T,88,6.0NRT,297.8,30.5,D
13.555,109.169,354.3,1,1,2019-08-09,03:15,T,97,6.0NRT,299.8,62.5,D
21.819,111.893,318.8,1,1,2019-08-09,03:15,T,25,6.0NRT,298.6,6.3,D
21.879,111.922,321.5,1,1,2019-08-09,03:15,T,67,6.0NRT,299.4,9,D
22.354,112.815,319.7,1,1,2019-08-09,03:15,T,35,6.0NRT,298.3,5.8,D
22.411,112.616,318.9,1,1,2019-08-09,03:15,T,65,6.0NRT,299,7.2,D
22.509,112.765,320.9,1,1,2019-08-09,03:15,T,13,6.0NRT,299.2,7.1,D
22.506,112.844,326.8,1,1,2019-08-09,03:15,T,42,6.0NRT,300.6,11.5,D
22.527,112.708,318,1,1,2019-08-09,03:15,T,43,6.0NRT,298.2,6.5,D
22.536,112.71,319.1,1,1,2019-08-09,03:15,T,46,6.0NRT,298.6,7.2,D
22.67,113.036,325.5,1,1,2019-08-09,03:15,T,61,6.0NRT,300.9,12,D
22.273,112.373,317.8,1,1,2019-08-09,03:15,T,56,6.0NRT,298.6,5.5,D
24.513,115.858,319.1,1.3,1.1,2019-08-09,03:15,T,69,6.0NRT,299.6,11.3,D
24.785,113.516,327.5,1,1,2019-08-09,03:15,T,58,6.0NRT,302.4,13.4,D
24.776,113.514,326,1,1,2019-08-09,03:15,T,38,6.0NRT,302.5,11.4,D
24.772,113.3,320.4,1,1,2019-08-09,03:15,T,64,6.0NRT,299.4,8.3,D
24.287,113.692,318.3,1,1,2019-08-09,03:15,T,46,6.0NRT,299.1,7,D
23.566,116.102,318.4,1.4,1.2,2019-08-09,03:15,T,52,6.0NRT,299.5,10.4,D
24.389,109.379,323.6,1.2,1.1,2019-08-09,03:15,T,55,6.0NRT,298.1,12.5,D
23.545,112.994,322,1,1,2019-08-09,03:15,T,61,6.0NRT,301.5,7.8,D
23.519,113.1,319.1,1,1,2019-08-09,03:15,T,38,6.0NRT,299.8,7.4,D
23.454,113.281,323.6,1,1,2019-08-09,03:15,T,74,6.0NRT,301.5,7.7,D
23.502,112.85,321.3,1,1,2019-08-09,03:15,T,70,6.0NRT,300.9,9.4,D
23.454,113.163,326.6,1,1,2019-08-09,03:15,T,30,6.0NRT,303.3,14,D
23.396,113.062,320.3,1,1,2019-08-09,03:15,T,50,6.0NRT,300.2,6.9,D
23.448,112.661,318.1,1,1,2019-08-09,03:15,T,63,6.0NRT,300.1,6.2,D
23.338,113.197,324.7,1,1,2019-08-09,03:15,T,69,6.0NRT,301.3,7.8,D
23.392,112.725,320.4,1,1,2019-08-09,03:15,T,44,6.0NRT,302,8,D
23.39,112.735,323,1,1,2019-08-09,03:15,T,64,6.0NRT,302.4,10.7,D
23.381,112.733,325.8,1,1,2019-08-09,03:15,T,73,6.0NRT,301.7,13,D
23.31,113.021,322.1,1,1,2019-08-09,03:15,T,48,6.0NRT,300.8,7.7,D
23.329,112.834,329.6,1,1,2019-08-09,03:15,T,79,6.0NRT,301,15,D
23.308,112.97,322.3,1,1,2019-08-09,03:15,T,69,6.0NRT,301.8,8.7,D
23.307,112.98,322,1,1,2019-08-09,03:15,T,57,6.0NRT,301.4,8.1,D
23.299,112.972,320.7,1,1,2019-08-09,03:15,T,66,6.0NRT,301.5,8.6,D
22.704,113.002,321.6,1,1,2019-08-09,03:15,T,34,6.0NRT,299.7,7.9,D
22.816,112.568,320.5,1,1,2019-08-09,03:15,T,27,6.0NRT,299.2,8.1,D
22.789,112.922,322.4,1,1,2019-08-09,03:15,T,34,6.0NRT,300.6,8.8,D
22.925,112.202,319.2,1,1,2019-08-09,03:15,T,42,6.0NRT,297.4,7.8,D
22.94,112.165,325.3,1,1,2019-08-09,03:15,T,56,6.0NRT,298.9,13.8,D
22.87,112.697,323.7,1,1,2019-08-09,03:15,T,25,6.0NRT,300.9,10.7,D
22.926,112.812,320,1,1,2019-08-09,03:15,T,56,6.0NRT,300.4,7.2,D
22.966,112.61,322,1,1,2019-08-09,03:15,T,19,6.0NRT,300.5,8,D
23.039,112.178,318,1,1,2019-08-09,03:15,T,31,6.0NRT,298.5,7,D
23.011,112.43,318,1,1,2019-08-09,03:15,T,14,6.0NRT,298.8,6.5,D
22.954,113.115,327.7,1,1,2019-08-09,03:15,T,50,6.0NRT,302.3,11.1,D
23.16,111.799,319.2,1,1,2019-08-09,03:15,T,35,6.0NRT,299.3,7.2,D
23.059,112.663,324.7,1,1,2019-08-09,03:15,T,73,6.0NRT,301.1,11.4,D
-1.89,114.101,320.9,2.7,1.6,2019-08-09,03:20,T,78,6.0NRT,289.3,62.2,D
2.024,117.304,310.6,4.2,1.9,2019-08-09,03:20,T,40,6.0NRT,273.2,62.9,D
0.498,112.811,316,1.9,1.4,2019-08-09,03:20,T,76,6.0NRT,277.4,34.4,D
0.947,109.737,315.5,1.2,1.1,2019-08-09,03:20,T,48,6.0NRT,268.7,17.4,D
2.025,100.502,319,2.5,1.5,2019-08-09,03:20,T,77,6.0NRT,287.9,39.9,D
0.298,112.224,307.7,1.8,1.3,2019-08-09,03:20,T,66,6.0NRT,283,13.6,D
0.296,112.239,308.9,1.8,1.3,2019-08-09,03:20,T,68,6.0NRT,282.4,15.4,D
2.017,100.495,314.1,2.5,1.5,2019-08-09,03:20,T,19,6.0NRT,287.2,21.1,D
0.288,112.232,314.3,1.8,1.3,2019-08-09,03:20,T,74,6.0NRT,282.5,23.4,D
0.396,109.108,363.8,1.1,1.1,2019-08-09,03:20,T,93,6.0NRT,271.8,0,D
1.2,101.677,311.6,1.9,1.4,2019-08-09,03:20,T,0,6.0NRT,289.3,15.6,D
1.187,101.676,313.5,1.9,1.4,2019-08-09,03:20,T,0,6.0NRT,289.9,18.4,D
1.006,101.951,346.9,1.8,1.3,2019-08-09,03:20,T,94,6.0NRT,292.4,121.1,D
0.994,101.949,330.1,1.8,1.3,2019-08-09,03:20,T,84,6.0NRT,290.5,55.1,D
1.084,101.142,310.5,2.1,1.4,2019-08-09,03:20,T,41,6.0NRT,285.6,16,D
-0.192,109.409,306.1,1.2,1.1,2019-08-09,03:20,T,62,6.0NRT,274.4,6.4,D
-0.576,112.007,319.1,1.8,1.3,2019-08-09,03:20,T,78,6.0NRT,294.5,29,D
-0.578,112.023,314.2,1.8,1.3,2019-08-09,03:20,T,73,6.0NRT,294.4,19.7,D
-0.191,109.336,303.2,1.2,1.1,2019-08-09,03:20,T,0,6.0NRT,270.4,4.4,D
0.801,101.886,315,1.8,1.3,2019-08-09,03:20,T,22,6.0NRT,293.4,14.5,D
0.594,102.343,310.9,1.7,1.3,2019-08-09,03:20,T,63,6.0NRT,289.7,14.8,D
-0.484,109.228,305.8,1.1,1.1,2019-08-09,03:20,T,34,6.0NRT,280.1,5.5,D
0.42,102.973,304.7,1.5,1.2,2019-08-09,03:20,T,15,6.0NRT,278,8.8,D
-0.914,110.005,307.5,1.3,1.1,2019-08-09,03:20,T,55,6.0NRT,284.7,7.9,D
-0.915,110.016,307.7,1.3,1.1,2019-08-09,03:20,T,56,6.0NRT,282.4,8,D
-1.05,109.677,319.2,1.2,1.1,2019-08-09,03:20,T,76,6.0NRT,294.3,18.4,D
-6.967,107.614,318,1.1,1.1,2019-08-09,03:20,T,32,6.0NRT,300.2,7.1,D
-6.96,107.807,314.5,1.1,1.1,2019-08-09,03:20,T,33,6.0NRT,297.2,7.5,D
-6.959,107.797,315.1,1.1,1.1,2019-08-09,03:20,T,39,6.0NRT,298.7,8.1,D
-6.906,108.418,314.4,1.2,1.1,2019-08-09,03:20,T,47,6.0NRT,285,14.4,D
-6.904,108.406,316.4,1.2,1.1,2019-08-09,03:20,T,50,6.0NRT,289,17.3,D
-6.893,108.396,330.8,1.2,1.1,2019-08-09,03:20,T,84,6.0NRT,290.3,36.9,D
-6.988,109.162,317.8,1.4,1.2,2019-08-09,03:20,T,65,6.0NRT,297.8,9.1,D
-6.986,109.15,323.1,1.4,1.2,2019-08-09,03:20,T,76,6.0NRT,298.4,17.2,D
-6.99,109.155,325.6,1.4,1.2,2019-08-09,03:20,T,78,6.0NRT,298.5,20.5,D
-7.461,112.734,316.9,2.6,1.5,2019-08-09,03:20,T,0,6.0NRT,299.4,21.6,D
-6.604,108.159,322.7,1.2,1.1,2019-08-09,03:20,T,73,6.0NRT,302.5,11.1,D
-6.106,105.425,314.4,1,1,2019-08-09,03:20,T,54,6.0NRT,299.1,8.8,D
-6.097,105.426,315.3,1,1,2019-08-09,03:20,T,59,6.0NRT,300.7,9.8,D
-4.642,105.368,323.7,1,1,2019-08-09,03:20,T,67,6.0NRT,291.3,15.2,D
-3.302,112.755,325.2,2.2,1.4,2019-08-09,03:20,T,66,6.0NRT,295.4,55.2,D
-3.299,112.735,340.6,2.2,1.4,2019-08-09,03:20,T,91,6.0NRT,296.7,124.1,D
-2.882,111.062,319,1.6,1.3,2019-08-09,03:20,T,73,6.0NRT,293.7,23.8,D
-2.88,111.047,322.9,1.6,1.3,2019-08-09,03:20,T,77,6.0NRT,294.6,31.7,D
-2.798,111.198,312.8,1.7,1.3,2019-08-09,03:20,T,57,6.0NRT,296.3,10.8,D
-2.955,112.887,311.8,2.3,1.5,2019-08-09,03:20,T,59,6.0NRT,296.2,16.8,D
-2.726,112.836,314.6,2.2,1.4,2019-08-09,03:20,T,66,6.0NRT,297.2,22.8,D
-2.261,110.571,321,1.5,1.2,2019-08-09,03:20,T,75,6.0NRT,297.8,21,D
-2.25,110.573,317.5,1.5,1.2,2019-08-09,03:20,T,55,6.0NRT,297.9,14.4,D
-2.234,110.715,310.1,1.5,1.2,2019-08-09,03:20,T,56,6.0NRT,294.2,7.6,D
-2.337,114.002,320.3,2.7,1.6,2019-08-09,03:20,T,71,6.0NRT,298.9,47.9,D
-2.333,114.008,326.7,2.7,1.6,2019-08-09,03:20,T,82,6.0NRT,299.5,73.9,D
-1.769,110.126,323.7,1.3,1.1,2019-08-09,03:20,T,61,6.0NRT,281.7,27.3,D
-1.768,110.114,319.6,1.3,1.1,2019-08-09,03:20,T,53,6.0NRT,278.5,21.1,D
-2.319,114.01,327.4,2.7,1.6,2019-08-09,03:20,T,82,6.0NRT,297.7,74.8,D
-2.318,114.109,317.9,2.8,1.6,2019-08-09,03:20,T,33,6.0NRT,295.9,35.7,D
-2.301,113.988,316.7,2.7,1.6,2019-08-09,03:20,T,40,6.0NRT,297.4,25.2,D
-2.256,113.97,317.8,2.7,1.6,2019-08-09,03:20,T,58,6.0NRT,298,30.4,D
-2.203,113.841,319.3,2.6,1.6,2019-08-09,03:20,T,49,6.0NRT,295.8,33.3,D
-1.546,110.073,322.7,1.3,1.1,2019-08-09,03:20,T,78,6.0NRT,292.5,23.9,D
-1.893,114.094,317,2.7,1.6,2019-08-09,03:20,T,69,6.0NRT,288.7,43.2,D
-1.051,109.688,323.9,1.2,1.1,2019-08-09,03:20,T,81,6.0NRT,293.6,24.8,D
-6.728,105.709,313.6,1,1,2019-08-09,03:20,T,67,6.0NRT,293.4,7.2,D
-6.711,105.712,310.2,1,1,2019-08-09,03:20,T,32,6.0NRT,294.2,4.3,D
-11.467,130.851,326.4,1.9,1.3,2019-08-09,04:35,A,52,6.0NRT,299,28.8,D
-3.476,135.391,313.1,1,1,2019-08-09,04:35,A,66,6.0NRT,297.2,5.6,D
-11.41,130.873,322.5,1.9,1.3,2019-08-09,04:35,A,28,6.0NRT,296.8,24.5,D
-11.435,130.876,345.8,1.9,1.3,2019-08-09,04:35,A,93,6.0NRT,299.6,105,D
-11.245,132.33,320.4,1.5,1.2,2019-08-09,04:35,A,50,6.0NRT,299.8,12.8,D
-11.243,132.343,320.6,1.5,1.2,2019-08-09,04:35,A,47,6.0NRT,299.5,13.9,D
