latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
2.779,125.408,326.1,1.4,1.2,2019-08-07,01:50,T,78,6.0NRT,302.2,31.8,D
-11.49,130.869,324.6,1.6,1.2,2019-08-07,01:55,T,36,6.0NRT,300.6,23.9,D
-11.473,130.821,325.3,1.6,1.2,2019-08-07,01:55,T,54,6.0NRT,299.3,27.7,D
-11.478,130.864,326.1,1.6,1.2,2019-08-07,01:55,T,54,6.0NRT,299.5,27.9,D
-11.49,130.863,326.5,1.6,1.2,2019-08-07,01:55,T,36,6.0NRT,301.8,27.3,D
-2.573,121.368,305.5,2.4,1.5,2019-08-07,01:55,T,45,6.0NRT,283,16,D
-2.576,121.388,310.2,2.4,1.5,2019-08-07,01:55,T,67,6.0NRT,285.4,26.2,D
-8.512,126.296,319.3,1,1,2019-08-07,01:55,T,70,6.0NRT,300.2,8.7,D
-8.513,126.306,315.4,1,1,2019-08-07,01:55,T,56,6.0NRT,300.3,5.6,D
-8.265,123.663,319.9,1.3,1.1,2019-08-07,01:55,T,42,6.0NRT,300.1,12.1,D
-8.436,121.049,314.6,2,1.4,2019-08-07,01:55,T,32,6.0NRT,299,16.1,D
-11.338,130.925,317.3,1.6,1.2,2019-08-07,01:55,T,40,6.0NRT,299.4,13,D
-11.339,130.939,322.2,1.6,1.2,2019-08-07,01:55,T,66,6.0NRT,297.7,22.3,D
-11.412,130.879,328.2,1.6,1.2,2019-08-07,01:55,T,80,6.0NRT,299.1,37.9,D
-11.434,130.876,316.5,1.6,1.2,2019-08-07,01:55,T,46,6.0NRT,298.8,13.3,D
-11.479,130.87,322.8,1.6,1.2,2019-08-07,01:55,T,39,6.0NRT,299.6,22.2,D
-11.471,130.812,325.4,1.6,1.2,2019-08-07,01:55,T,59,6.0NRT,299.3,27.6,D
28.626,114.468,316,1.4,1.2,2019-08-07,03:25,T,31,6.0NRT,298,9.7,D
28.188,116.598,316.8,1.9,1.3,2019-08-07,03:25,T,67,6.0NRT,296,16.8,D
28.4,114.849,317.6,1.4,1.2,2019-08-07,03:25,T,48,6.0NRT,298.4,11.6,D
28.25,114.832,317.4,1.4,1.2,2019-08-07,03:25,T,61,6.0NRT,297.9,10.4,D
28.232,113.402,324.7,1.2,1.1,2019-08-07,03:25,T,35,6.0NRT,302.5,14.3,D
28.226,113.376,323.8,1.2,1.1,2019-08-07,03:25,T,50,6.0NRT,301.5,12.8,D
28.215,113.324,326,1.2,1.1,2019-08-07,03:25,T,35,6.0NRT,300.8,14.4,D
27.598,116.634,317.8,2,1.4,2019-08-07,03:25,T,36,6.0NRT,297.2,18.8,D
27.588,116.272,314.1,1.9,1.3,2019-08-07,03:25,T,61,6.0NRT,296.3,14.2,D
28.035,113.348,321.8,1.2,1.1,2019-08-07,03:25,T,67,6.0NRT,299.6,13.4,D
27.691,113.917,319.7,1.3,1.1,2019-08-07,03:25,T,57,6.0NRT,301.2,11,D
27.663,114.019,320.3,1.3,1.1,2019-08-07,03:25,T,57,6.0NRT,301.5,11.3,D
27.651,113.908,323.1,1.3,1.1,2019-08-07,03:25,T,31,6.0NRT,301.3,14.2,D
27.291,115.449,317.8,1.7,1.3,2019-08-07,03:25,T,51,6.0NRT,297.9,14,D
27.408,114.69,319.5,1.5,1.2,2019-08-07,03:25,T,57,6.0NRT,299.3,15.5,D
27.242,113.472,319.1,1.3,1.1,2019-08-07,03:25,T,68,6.0NRT,298.7,10.1,D
27.089,113.939,317.8,1.3,1.1,2019-08-07,03:25,T,49,6.0NRT,299.7,9.7,D
26.465,114.71,318.2,1.5,1.2,2019-08-07,03:25,T,0,6.0NRT,298.7,13.7,D
26.374,114.636,317.7,1.5,1.2,2019-08-07,03:25,T,50,6.0NRT,298.9,12.6,D
26.055,113.008,321,1.2,1.1,2019-08-07,03:25,T,73,6.0NRT,300.9,11.1,D
25.994,113.187,319.5,1.3,1.1,2019-08-07,03:25,T,64,6.0NRT,299.9,10.6,D
25.976,113.049,318.6,1.2,1.1,2019-08-07,03:25,T,69,6.0NRT,300.1,9.2,D
26.199,111.568,320,1.1,1,2019-08-07,03:25,T,51,6.0NRT,297.6,8,D
26.12,111.546,319.4,1.1,1,2019-08-07,03:25,T,71,6.0NRT,297.1,9.1,D
25.595,111.933,322.6,1.1,1.1,2019-08-07,03:25,T,21,6.0NRT,302.3,8.1,D
24.898,115.705,313.9,1.9,1.4,2019-08-07,03:25,T,58,6.0NRT,295.4,16.9,D
25.106,114.266,318.8,1.5,1.2,2019-08-07,03:25,T,65,6.0NRT,298.6,13.2,D
25.103,114.281,319.3,1.5,1.2,2019-08-07,03:25,T,59,6.0NRT,298.4,12.9,D
25.47,110.383,317.2,1,1,2019-08-07,03:25,T,69,6.0NRT,295.3,6.1,D
