latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-9.707,149.791,316.5,1.3,1.1,2019-09-01,00:10,T,74,6.0NRT,299.8,9.3,D
2.773,125.402,313.4,1.9,1.3,2019-09-01,01:45,T,36,6.0NRT,285.9,18.2,D
-0.863,134.06,314.9,1.5,1.2,2019-09-01,01:45,T,0,6.0NRT,298,11,D
-1.228,121.555,312.5,3.2,1.7,2019-09-01,01:45,T,43,6.0NRT,290.1,34.9,D
-11.739,130.285,322,1.2,1.1,2019-09-01,01:50,T,47,6.0NRT,304.4,12,D
-11.749,130.284,323.4,1.2,1.1,2019-09-01,01:50,T,69,6.0NRT,305.2,14.4,D
-11.448,130.388,319.9,1.2,1.1,2019-09-01,01:50,T,0,6.0NRT,305,10.4,D
-11.786,132.76,354.5,1.7,1.3,2019-09-01,01:50,T,97,6.0NRT,311.6,126.1,D
-11.723,130.244,325,1.2,1.1,2019-09-01,01:50,T,68,6.0NRT,306.5,17.2,D
-11.737,130.274,327.6,1.2,1.1,2019-09-01,01:50,T,73,6.0NRT,304.8,19.4,D
-8.311,124.637,341.9,1.4,1.2,2019-09-01,01:50,T,90,6.0NRT,302.1,65.6,D
-8.596,126.296,321.1,1.1,1.1,2019-09-01,01:50,T,70,6.0NRT,305.3,10.1,D
-8.68,125.827,321.6,1.2,1.1,2019-09-01,01:50,T,72,6.0NRT,307.9,7.9,D
-8.984,125.815,316.6,1.2,1.1,2019-09-01,01:50,T,64,6.0NRT,301.4,10.3,D
-8.986,125.825,313.7,1.2,1.1,2019-09-01,01:50,T,53,6.0NRT,302.4,7.4,D
-9.186,125.062,318.1,1.3,1.1,2019-09-01,01:50,T,47,6.0NRT,304.8,9.2,D
-9.199,125.084,317.9,1.3,1.1,2019-09-01,01:50,T,41,6.0NRT,303.3,10.6,D
-9.456,124.003,317.1,1.5,1.2,2019-09-01,01:50,T,61,6.0NRT,301.4,14.1,D
-9.569,124.166,322.4,1.4,1.2,2019-09-01,01:50,T,63,6.0NRT,305.9,19.2,D
-9.573,124.159,321.5,1.4,1.2,2019-09-01,01:50,T,68,6.0NRT,305.6,17.4,D
-11.365,130.829,337.5,1.3,1.1,2019-09-01,01:50,T,65,6.0NRT,306,40.1,D
-11.367,130.84,321.7,1.3,1.1,2019-09-01,01:50,T,40,6.0NRT,305.8,14.3,D
-11.729,132.757,349.2,1.7,1.3,2019-09-01,01:50,T,94,6.0NRT,313.2,100.8,D
-11.457,130.684,322.2,1.2,1.1,2019-09-01,01:50,T,0,6.0NRT,304.9,13.5,D
-11.739,132.74,344.7,1.7,1.3,2019-09-01,01:50,T,79,6.0NRT,313.1,83.3,D
-11.457,130.678,322.9,1.2,1.1,2019-09-01,01:50,T,0,6.0NRT,304.6,14.6,D
