latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-11.485,132.626,326.1,2,1.4,2019-08-15,01:05,T,55,6.0NRT,298.5,42.2,D
-6.03,145.848,313.1,2.1,1.4,2019-08-15,01:05,T,40,6.0NRT,291.8,19.8,D
-6.03,145.84,318.6,2.1,1.4,2019-08-15,01:05,T,72,6.0NRT,290,34.3,D
-8.399,146.284,310.8,2.5,1.5,2019-08-15,01:05,T,0,6.0NRT,295,18.2,D
-11.473,132.628,317.6,2,1.4,2019-08-15,01:05,T,0,6.0NRT,297.1,22.1,D
24.86,118.453,318.9,1.3,1.1,2019-08-15,02:35,T,36,6.0NRT,298.3,9.3,D
30.657,122.022,312,1,1,2019-08-15,02:35,T,45,6.0NRT,297.4,6.6,D
29.52,120.833,320.6,1.1,1,2019-08-15,02:35,T,46,6.0NRT,300.1,10.3,D
28.938,119.868,319.2,1.2,1.1,2019-08-15,02:35,T,56,6.0NRT,298.9,9.3,D
25.502,119.409,321,1.2,1.1,2019-08-15,02:35,T,44,6.0NRT,299.4,14.5,D
25.501,119.42,319.6,1.2,1.1,2019-08-15,02:35,T,33,6.0NRT,298.8,12.6,D
25.419,119.343,318.4,1.2,1.1,2019-08-15,02:35,T,60,6.0NRT,298.3,13.4,D
25.059,121.628,322.3,1,1,2019-08-15,02:35,T,30,6.0NRT,296.9,8.3,D
25.319,119.698,311.3,1.1,1.1,2019-08-15,02:35,T,48,6.0NRT,294.6,8.3,D
4.995,115.109,312.1,1.1,1.1,2019-08-15,02:40,T,52,6.0NRT,296.8,7.8,D
4.993,115.119,310.3,1.1,1.1,2019-08-15,02:40,T,35,6.0NRT,296,6.3,D
2.804,117.344,311.6,1,1,2019-08-15,02:40,T,0,6.0NRT,295.4,4.8,D
2.477,117.875,336,1,1,2019-08-15,02:40,T,88,6.0NRT,297.8,31.3,D
2.476,117.884,329,1,1,2019-08-15,02:40,T,83,6.0NRT,297.7,21.2,D
2.468,117.877,327.7,1,1,2019-08-15,02:40,T,62,6.0NRT,298.4,19.5,D
2.324,118.038,315.6,1,1,2019-08-15,02:40,T,67,6.0NRT,296.7,7,D
1.989,117.254,322.3,1,1,2019-08-15,02:40,T,42,6.0NRT,297.5,11.6,D
1.039,120.828,314.2,1.5,1.2,2019-08-15,02:40,T,50,6.0NRT,298.7,12.1,D
-0.01,116.814,330.5,1,1,2019-08-15,02:40,T,79,6.0NRT,291.1,22.3,D
-0.019,116.812,319.8,1,1,2019-08-15,02:40,T,74,6.0NRT,291,10.4,D
17.221,121.773,319.1,1.1,1,2019-08-15,02:40,T,63,6.0NRT,300.4,7,D
15.686,120.413,317.2,1,1,2019-08-15,02:40,T,54,6.0NRT,298.3,7.8,D
8.371,124.491,314.4,2.2,1.4,2019-08-15,02:40,T,70,6.0NRT,292,24.2,D
8.372,124.485,312.3,2.2,1.4,2019-08-15,02:40,T,44,6.0NRT,291.7,18.5,D
-8.277,112.513,318.1,1.1,1.1,2019-08-15,02:45,T,67,6.0NRT,302.3,6.6,D
-9.515,120.084,325.9,2,1.4,2019-08-15,02:45,T,79,6.0NRT,303.3,33.2,D
-9.421,119.509,318.3,1.8,1.3,2019-08-15,02:45,T,64,6.0NRT,301.6,13.6,D
-9.518,120.077,318.2,2,1.4,2019-08-15,02:45,T,53,6.0NRT,302.9,13.8,D
-9.521,120.096,323.1,2,1.4,2019-08-15,02:45,T,71,6.0NRT,302.8,26.2,D
-9.567,120.07,318.2,2,1.4,2019-08-15,02:45,T,59,6.0NRT,304.5,18.5,D
-9.57,120.089,318.5,2,1.4,2019-08-15,02:45,T,58,6.0NRT,303.8,18.7,D
-9.564,119.63,314.6,1.8,1.3,2019-08-15,02:45,T,42,6.0NRT,301.4,14.6,D
-9.542,119.108,315,1.7,1.3,2019-08-15,02:45,T,45,6.0NRT,301.4,11.8,D
-9.718,119.5,316.1,1.8,1.3,2019-08-15,02:45,T,54,6.0NRT,302.7,16.4,D
-8.172,113.215,315.9,1.1,1,2019-08-15,02:45,T,62,6.0NRT,299.4,6,D
