latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-9.153,147.171,311.7,1.5,1.2,2019-09-08,00:15,T,64,6.0NRT,292.9,12.3,D
-9.638,148.309,323.3,1.3,1.1,2019-09-08,00:15,T,81,6.0NRT,298.9,22.6,D
-9.639,148.314,314.4,1.3,1.1,2019-09-08,00:15,T,42,6.0NRT,298.5,11.3,D
-9.637,148.303,316.4,1.3,1.1,2019-09-08,00:15,T,59,6.0NRT,297.8,13.7,D
2.774,125.408,327.8,1.4,1.2,2019-09-08,01:50,T,81,6.0NRT,299.7,32.6,D
2.776,125.392,325.2,1.4,1.2,2019-09-08,01:50,T,48,6.0NRT,300.1,27.2,D
2.09,128.35,319.1,1,1,2019-09-08,01:50,T,70,6.0NRT,302.1,7.5,D
-11.295,132.248,323.6,2,1.4,2019-09-08,01:55,T,77,6.0NRT,306,30.9,D
0.841,123.61,346.9,1.8,1.3,2019-09-08,01:55,T,94,6.0NRT,304.3,103.9,D
-11.318,132.135,317.3,2,1.4,2019-09-08,01:55,T,0,6.0NRT,302.8,15.8,D
-11.649,132.795,333.6,2.3,1.5,2019-09-08,01:55,T,83,6.0NRT,310.2,63.7,D
-11.654,132.836,323.6,2.3,1.5,2019-09-08,01:55,T,70,6.0NRT,309.2,29,D
-11.675,132.792,329.2,2.3,1.5,2019-09-08,01:55,T,67,6.0NRT,309,45.9,D
-9.848,120.143,322.1,2.2,1.4,2019-09-08,01:55,T,39,6.0NRT,300.9,23.6,D
1.495,127.637,328.6,1.1,1,2019-09-08,01:55,T,47,6.0NRT,303.7,22.4,D
-2.686,133.003,318.2,1.7,1.3,2019-09-08,01:55,T,77,6.0NRT,294.7,21.8,D
-3.079,130.303,318.2,1.1,1.1,2019-09-08,01:55,T,62,6.0NRT,301.8,10.6,D
-3.071,129.881,315.2,1.1,1,2019-09-08,01:55,T,69,6.0NRT,301.9,7.6,D
-3.071,128.233,317.2,1,1,2019-09-08,01:55,T,73,6.0NRT,297.5,8.4,D
-3.239,126.386,312.5,1.1,1,2019-09-08,01:55,T,58,6.0NRT,300.3,7.1,D
-7.868,126.225,370.2,1,1,2019-09-08,01:55,T,100,6.0NRT,306.3,109.8,D
-7.869,126.235,373,1,1,2019-09-08,01:55,T,100,6.0NRT,306.6,120.6,D
-8.15,127.831,322.7,1,1,2019-09-08,01:55,T,67,6.0NRT,307.6,10.7,D
-8.305,124.619,320.8,1.1,1.1,2019-09-08,01:55,T,64,6.0NRT,305.1,11.9,D
-8.225,124.038,314.6,1.2,1.1,2019-09-08,01:55,T,62,6.0NRT,303.4,12.9,D
-8.627,126.252,336.2,1,1,2019-09-08,01:55,T,86,6.0NRT,308.6,25.6,D
-8.626,125.935,322.5,1,1,2019-09-08,01:55,T,71,6.0NRT,308,8.2,D
-8.657,125.839,324.8,1,1,2019-09-08,01:55,T,75,6.0NRT,309.8,8,D
-8.683,125.826,323.9,1,1,2019-09-08,01:55,T,74,6.0NRT,309.6,7.5,D
-8.443,124.06,322.5,1.2,1.1,2019-09-08,01:55,T,61,6.0NRT,303,13.2,D
-8.445,124.071,318.4,1.2,1.1,2019-09-08,01:55,T,56,6.0NRT,302.6,8.3,D
-8.478,124.287,315.1,1.2,1.1,2019-09-08,01:55,T,63,6.0NRT,305,14.9,D
-8.455,123.351,313.7,1.3,1.1,2019-09-08,01:55,T,23,6.0NRT,297.1,7,D
-9.126,125.164,323.2,1.1,1,2019-09-08,01:55,T,62,6.0NRT,305.9,10.8,D
-8.565,121.606,314.6,1.8,1.3,2019-09-08,01:55,T,36,6.0NRT,299.9,11.6,D
-9.088,125.825,315.9,1,1,2019-09-08,01:55,T,45,6.0NRT,302.4,6,D
-9.128,125.174,355.1,1.1,1,2019-09-08,01:55,T,97,6.0NRT,307.8,70.2,D
-9.137,125.172,341.4,1.1,1,2019-09-08,01:55,T,89,6.0NRT,304.6,39.8,D
-9.172,124.922,327.6,1.1,1,2019-09-08,01:55,T,76,6.0NRT,310.3,13.8,D
-9.748,124.16,318.2,1.2,1.1,2019-09-08,01:55,T,50,6.0NRT,301.6,10.2,D
-9.79,123.701,321.4,1.2,1.1,2019-09-08,01:55,T,40,6.0NRT,304.8,12.2,D
-11.293,132.254,322.6,2,1.4,2019-09-08,01:55,T,60,6.0NRT,305.9,25.7,D
-9.337,149.092,313.1,3.2,1.7,2019-09-08,03:10,A,52,6.0NRT,296,44.1,D
-9.334,149.099,313,3.2,1.7,2019-09-08,03:10,A,41,6.0NRT,296.1,40.1,D
23.895,112.138,315.5,1.2,1.1,2019-09-08,03:25,T,52,6.0NRT,296.6,7.1,D
23.887,112.185,316,1.2,1.1,2019-09-08,03:25,T,23,6.0NRT,297.4,7.8,D
24.071,109.623,326.5,1,1,2019-09-08,03:25,T,80,6.0NRT,296.3,17.9,D
23.292,112.841,320.3,1.3,1.1,2019-09-08,03:25,T,20,6.0NRT,298.9,11.9,D
23.015,113.554,318.9,1.5,1.2,2019-09-08,03:25,T,44,6.0NRT,297.9,15,D
22.878,112.929,319.3,1.4,1.2,2019-09-08,03:25,T,0,6.0NRT,298.8,10.7,D
22.793,113.174,320.7,1.4,1.2,2019-09-08,03:25,T,51,6.0NRT,298.5,13.1,D
22.948,112.146,318.7,1.2,1.1,2019-09-08,03:25,T,50,6.0NRT,297,13.1,D
22.946,112.158,319.3,1.2,1.1,2019-09-08,03:25,T,57,6.0NRT,297.9,14.2,D
22.928,112.204,314.7,1.2,1.1,2019-09-08,03:25,T,47,6.0NRT,296.2,9.2,D
22.802,112.524,315.8,1.3,1.1,2019-09-08,03:25,T,65,6.0NRT,296.5,9.6,D
23.343,108.861,318.5,1,1,2019-09-08,03:25,T,61,6.0NRT,298.7,8.2,D
23.233,109.604,314.7,1,1,2019-09-08,03:25,T,42,6.0NRT,296.9,6.2,D
23.356,108.067,350.8,1,1,2019-09-08,03:25,T,95,6.0NRT,296.8,58.2,D
22.914,110.958,316.9,1.1,1,2019-09-08,03:25,T,40,6.0NRT,297,7.8,D
22.713,112.193,316.6,1.3,1.1,2019-09-08,03:25,T,38,6.0NRT,297.3,10.3,D
26.398,111.297,319.8,1,1,2019-09-08,03:25,T,39,6.0NRT,299.7,6.8,D
30.592,118.956,313.4,2.4,1.5,2019-09-08,03:25,T,47,6.0NRT,301.8,24.4,D
30.747,114.584,320.3,1.3,1.1,2019-09-08,03:25,T,29,6.0NRT,303.6,9.1,D
